"abad","1","Bahasa Batak Simalungun","Sumatera Utara"
"abadi","2","Bahasa Batak Simalungun","Sumatera Utara"
"abang","3","Bahasa Batak Simalungun","Sumatera Utara"
"acak","4","Bahasa Batak Simalungun","Sumatera Utara"
"acara","5","Bahasa Batak Simalungun","Sumatera Utara"
"acaranya","5","Bahasa Batak Simalungun","Sumatera Utara"
"ada","5","Bahasa Batak Simalungun","Sumatera Utara"
"adu","5","Bahasa Batak Simalungun","Sumatera Utara"
"agak","5","Bahasa Batak Simalungun","Sumatera Utara"
"agar","5","Bahasa Batak Simalungun","Sumatera Utara"
"air","5","Bahasa Batak Simalungun","Sumatera Utara"
"ajaran","5","Bahasa Batak Simalungun","Sumatera Utara"
"akal","5","Bahasa Batak Simalungun","Sumatera Utara"
"akan","5","Bahasa Batak Simalungun","Sumatera Utara"
"akar","5","Bahasa Batak Simalungun","Sumatera Utara"
"akhir","5","Bahasa Batak Simalungun","Sumatera Utara"
"akhirat","5","Bahasa Batak Simalungun","Sumatera Utara"
"akhirnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"akibat","5","Bahasa Batak Simalungun","Sumatera Utara"
"aktif","5","Bahasa Batak Simalungun","Sumatera Utara"
"akun","5","Bahasa Batak Simalungun","Sumatera Utara"
"akur","5","Bahasa Batak Simalungun","Sumatera Utara"
"alam","5","Bahasa Batak Simalungun","Sumatera Utara"
"alamat","5","Bahasa Batak Simalungun","Sumatera Utara"
"aman","5","Bahasa Batak Simalungun","Sumatera Utara"
"amanah","5","Bahasa Batak Simalungun","Sumatera Utara"
"anak","5","Bahasa Batak Simalungun","Sumatera Utara"
"anak-anak","5","Bahasa Batak Simalungun","Sumatera Utara"
"anggota","5","Bahasa Batak Simalungun","Sumatera Utara"
"angsa","5","Bahasa Batak Simalungun","Sumatera Utara"
"anjing","5","Bahasa Batak Simalungun","Sumatera Utara"
"anting","5","Bahasa Batak Simalungun","Sumatera Utara"
"antri","5","Bahasa Batak Simalungun","Sumatera Utara"
"anugerah","5","Bahasa Batak Simalungun","Sumatera Utara"
"apa","5","Bahasa Batak Simalungun","Sumatera Utara"
"api","5","Bahasa Batak Simalungun","Sumatera Utara"
"asin","5","Bahasa Batak Simalungun","Sumatera Utara"
"asing","5","Bahasa Batak Simalungun","Sumatera Utara"
"asli","5","Bahasa Batak Simalungun","Sumatera Utara"
"aslinya","5","Bahasa Batak Simalungun","Sumatera Utara"
"asri","5","Bahasa Batak Simalungun","Sumatera Utara"
"asyik","5","Bahasa Batak Simalungun","Sumatera Utara"
"atap","5","Bahasa Batak Simalungun","Sumatera Utara"
"atas","5","Bahasa Batak Simalungun","Sumatera Utara"
"atlet","5","Bahasa Batak Simalungun","Sumatera Utara"
"awet","5","Bahasa Batak Simalungun","Sumatera Utara"
"ayah","5","Bahasa Batak Simalungun","Sumatera Utara"
"ayahnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"ayam","5","Bahasa Batak Simalungun","Sumatera Utara"
"ayo","5","Bahasa Batak Simalungun","Sumatera Utara"
"babak","5","Bahasa Batak Simalungun","Sumatera Utara"
"babi","5","Bahasa Batak Simalungun","Sumatera Utara"
"bacaan","5","Bahasa Batak Simalungun","Sumatera Utara"
"bada","5","Bahasa Batak Simalungun","Sumatera Utara"
"badakÂ ","5","Bahasa Batak Simalungun","Sumatera Utara"
"bagian","5","Bahasa Batak Simalungun","Sumatera Utara"
"bagus","5","Bahasa Batak Simalungun","Sumatera Utara"
"bahagia","5","Bahasa Batak Simalungun","Sumatera Utara"
"bahan","5","Bahasa Batak Simalungun","Sumatera Utara"
"bahasa","5","Bahasa Batak Simalungun","Sumatera Utara"
"bahkan","5","Bahasa Batak Simalungun","Sumatera Utara"
"baik","5","Bahasa Batak Simalungun","Sumatera Utara"
"baiknya","5","Bahasa Batak Simalungun","Sumatera Utara"
"bait","5","Bahasa Batak Simalungun","Sumatera Utara"
"baja","5","Bahasa Batak Simalungun","Sumatera Utara"
"baju","5","Bahasa Batak Simalungun","Sumatera Utara"
"bakal","5","Bahasa Batak Simalungun","Sumatera Utara"
"bakar","5","Bahasa Batak Simalungun","Sumatera Utara"
"bakat","5","Bahasa Batak Simalungun","Sumatera Utara"
"bakti","5","Bahasa Batak Simalungun","Sumatera Utara"
"balai","5","Bahasa Batak Simalungun","Sumatera Utara"
"balas","5","Bahasa Batak Simalungun","Sumatera Utara"
"balasan","5","Bahasa Batak Simalungun","Sumatera Utara"
"balik","5","Bahasa Batak Simalungun","Sumatera Utara"
"bambu","5","Bahasa Batak Simalungun","Sumatera Utara"
"banding","5","Bahasa Batak Simalungun","Sumatera Utara"
"banget","5","Bahasa Batak Simalungun","Sumatera Utara"
"bangga","5","Bahasa Batak Simalungun","Sumatera Utara"
"bangganya","5","Bahasa Batak Simalungun","Sumatera Utara"
"bangkai","5","Bahasa Batak Simalungun","Sumatera Utara"
"bangkit","5","Bahasa Batak Simalungun","Sumatera Utara"
"bangsa","5","Bahasa Batak Simalungun","Sumatera Utara"
"bangunan","5","Bahasa Batak Simalungun","Sumatera Utara"
"banjir","5","Bahasa Batak Simalungun","Sumatera Utara"
"bank","5","Bahasa Batak Simalungun","Sumatera Utara"
"banteng","5","Bahasa Batak Simalungun","Sumatera Utara"
"banting","5","Bahasa Batak Simalungun","Sumatera Utara"
"bantingan","5","Bahasa Batak Simalungun","Sumatera Utara"
"bantu","5","Bahasa Batak Simalungun","Sumatera Utara"
"bantuan","5","Bahasa Batak Simalungun","Sumatera Utara"
"banyak","5","Bahasa Batak Simalungun","Sumatera Utara"
"bapak","5","Bahasa Batak Simalungun","Sumatera Utara"
"barang","5","Bahasa Batak Simalungun","Sumatera Utara"
"barangkali","5","Bahasa Batak Simalungun","Sumatera Utara"
"basi","5","Bahasa Batak Simalungun","Sumatera Utara"
"batuk","5","Bahasa Batak Simalungun","Sumatera Utara"
"bau","5","Bahasa Batak Simalungun","Sumatera Utara"
"bawah","5","Bahasa Batak Simalungun","Sumatera Utara"
"Bawang Merah","5","Bahasa Batak Simalungun","Sumatera Utara"
"Bawang Putih","5","Bahasa Batak Simalungun","Sumatera Utara"
"bayi","5","Bahasa Batak Simalungun","Sumatera Utara"
"beban","5","Bahasa Batak Simalungun","Sumatera Utara"
"bebas","5","Bahasa Batak Simalungun","Sumatera Utara"
"bekerja","5","Bahasa Batak Simalungun","Sumatera Utara"
"belajar","5","Bahasa Batak Simalungun","Sumatera Utara"
"belalang","5","Bahasa Batak Simalungun","Sumatera Utara"
"belanja","5","Bahasa Batak Simalungun","Sumatera Utara"
"belasan","5","Bahasa Batak Simalungun","Sumatera Utara"
"beli","5","Bahasa Batak Simalungun","Sumatera Utara"
"belum","5","Bahasa Batak Simalungun","Sumatera Utara"
"bencana","5","Bahasa Batak Simalungun","Sumatera Utara"
"benda","5","Bahasa Batak Simalungun","Sumatera Utara"
"bendera","5","Bahasa Batak Simalungun","Sumatera Utara"
"benih","5","Bahasa Batak Simalungun","Sumatera Utara"
"bentuk","5","Bahasa Batak Simalungun","Sumatera Utara"
"beradu","5","Bahasa Batak Simalungun","Sumatera Utara"
"beragam","5","Bahasa Batak Simalungun","Sumatera Utara"
"berair","5","Bahasa Batak Simalungun","Sumatera Utara"
"beraksi","5","Bahasa Batak Simalungun","Sumatera Utara"
"berang-berang","5","Bahasa Batak Simalungun","Sumatera Utara"
"berani","5","Bahasa Batak Simalungun","Sumatera Utara"
"berantakan","5","Bahasa Batak Simalungun","Sumatera Utara"
"berapa","5","Bahasa Batak Simalungun","Sumatera Utara"
"berapi","5","Bahasa Batak Simalungun","Sumatera Utara"
"berarti","5","Bahasa Batak Simalungun","Sumatera Utara"
"beras","5","Bahasa Batak Simalungun","Sumatera Utara"
"berat","5","Bahasa Batak Simalungun","Sumatera Utara"
"berayun","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbagai","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbagi","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbahaya","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbakti","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbantah","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbantahan","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbarengan","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbekal","5","Bahasa Batak Simalungun","Sumatera Utara"
"berbisnis","5","Bahasa Batak Simalungun","Sumatera Utara"
"berburu","5","Bahasa Batak Simalungun","Sumatera Utara"
"bercakap","5","Bahasa Batak Simalungun","Sumatera Utara"
"berceceran","5","Bahasa Batak Simalungun","Sumatera Utara"
"bercengkrama","5","Bahasa Batak Simalungun","Sumatera Utara"
"bercerai","5","Bahasa Batak Simalungun","Sumatera Utara"
"bercermin","5","Bahasa Batak Simalungun","Sumatera Utara"
"bercocok tanam","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdasar","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdecak","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdekatan","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdering","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdikari","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdiri","5","Bahasa Batak Simalungun","Sumatera Utara"
"berdua","5","Bahasa Batak Simalungun","Sumatera Utara"
"berduaan","5","Bahasa Batak Simalungun","Sumatera Utara"
"beres","5","Bahasa Batak Simalungun","Sumatera Utara"
"berfikir","5","Bahasa Batak Simalungun","Sumatera Utara"
"berganti","5","Bahasa Batak Simalungun","Sumatera Utara"
"bergelar","5","Bahasa Batak Simalungun","Sumatera Utara"
"bergerak","5","Bahasa Batak Simalungun","Sumatera Utara"
"berharap","5","Bahasa Batak Simalungun","Sumatera Utara"
"berhenti","5","Bahasa Batak Simalungun","Sumatera Utara"
"beri","5","Bahasa Batak Simalungun","Sumatera Utara"
"beringas","5","Bahasa Batak Simalungun","Sumatera Utara"
"berisi","5","Bahasa Batak Simalungun","Sumatera Utara"
"berjuang","5","Bahasa Batak Simalungun","Sumatera Utara"
"berjumpa","5","Bahasa Batak Simalungun","Sumatera Utara"
"berlari","5","Bahasa Batak Simalungun","Sumatera Utara"
"bermain","5","Bahasa Batak Simalungun","Sumatera Utara"
"beruang","5","Bahasa Batak Simalungun","Sumatera Utara"
"biawak","5","Bahasa Batak Simalungun","Sumatera Utara"
"Binatang","5","Bahasa Batak Simalungun","Sumatera Utara"
"Biru","5","Bahasa Batak Simalungun","Sumatera Utara"
"Buah-buahan","5","Bahasa Batak Simalungun","Sumatera Utara"
"buaya","5","Bahasa Batak Simalungun","Sumatera Utara"
"Buku","5","Bahasa Batak Simalungun","Sumatera Utara"
"bunda","5","Bahasa Batak Simalungun","Sumatera Utara"
"bunga","5","Bahasa Batak Simalungun","Sumatera Utara"
"bungkam","5","Bahasa Batak Simalungun","Sumatera Utara"
"bungkuk","5","Bahasa Batak Simalungun","Sumatera Utara"
"bungkus","5","Bahasa Batak Simalungun","Sumatera Utara"
"bungkusnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"bunglon","5","Bahasa Batak Simalungun","Sumatera Utara"
"bungsu","5","Bahasa Batak Simalungun","Sumatera Utara"
"bunyi","5","Bahasa Batak Simalungun","Sumatera Utara"
"buram","5","Bahasa Batak Simalungun","Sumatera Utara"
"buruh","5","Bahasa Batak Simalungun","Sumatera Utara"
"burung","5","Bahasa Batak Simalungun","Sumatera Utara"
"buta","5","Bahasa Batak Simalungun","Sumatera Utara"
"cabai","5","Bahasa Batak Simalungun","Sumatera Utara"
"cabang","5","Bahasa Batak Simalungun","Sumatera Utara"
"cacat","5","Bahasa Batak Simalungun","Sumatera Utara"
"cacing","5","Bahasa Batak Simalungun","Sumatera Utara"
"cadangan","5","Bahasa Batak Simalungun","Sumatera Utara"
"cahaya","5","Bahasa Batak Simalungun","Sumatera Utara"
"cakap","5","Bahasa Batak Simalungun","Sumatera Utara"
"cakupan","5","Bahasa Batak Simalungun","Sumatera Utara"
"calon","5","Bahasa Batak Simalungun","Sumatera Utara"
"campur","5","Bahasa Batak Simalungun","Sumatera Utara"
"campuran","5","Bahasa Batak Simalungun","Sumatera Utara"
"capung","5","Bahasa Batak Simalungun","Sumatera Utara"
"cara","5","Bahasa Batak Simalungun","Sumatera Utara"
"cari","5","Bahasa Batak Simalungun","Sumatera Utara"
"cecak","5","Bahasa Batak Simalungun","Sumatera Utara"
"cemberut","5","Bahasa Batak Simalungun","Sumatera Utara"
"cerdas","5","Bahasa Batak Simalungun","Sumatera Utara"
"cicit","5","Bahasa Batak Simalungun","Sumatera Utara"
"cincin","5","Bahasa Batak Simalungun","Sumatera Utara"
"cinta","5","Bahasa Batak Simalungun","Sumatera Utara"
"Coklat","5","Bahasa Batak Simalungun","Sumatera Utara"
"cucu","5","Bahasa Batak Simalungun","Sumatera Utara"
"dalam","5","Bahasa Batak Simalungun","Sumatera Utara"
"dapat","5","Bahasa Batak Simalungun","Sumatera Utara"
"dapur","5","Bahasa Batak Simalungun","Sumatera Utara"
"debug","5","Bahasa Batak Simalungun","Sumatera Utara"
"delta","5","Bahasa Batak Simalungun","Sumatera Utara"
"dermawan","5","Bahasa Batak Simalungun","Sumatera Utara"
"desain","5","Bahasa Batak Simalungun","Sumatera Utara"
"detail","5","Bahasa Batak Simalungun","Sumatera Utara"
"doktor","5","Bahasa Batak Simalungun","Sumatera Utara"
"doktrin","5","Bahasa Batak Simalungun","Sumatera Utara"
"dokumen","5","Bahasa Batak Simalungun","Sumatera Utara"
"domba","5","Bahasa Batak Simalungun","Sumatera Utara"
"dosa","5","Bahasa Batak Simalungun","Sumatera Utara"
"duanya","5","Bahasa Batak Simalungun","Sumatera Utara"
"dubur","5","Bahasa Batak Simalungun","Sumatera Utara"
"duda","5","Bahasa Batak Simalungun","Sumatera Utara"
"duduk","5","Bahasa Batak Simalungun","Sumatera Utara"
"duitnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"dukung","5","Bahasa Batak Simalungun","Sumatera Utara"
"dulunya","5","Bahasa Batak Simalungun","Sumatera Utara"
"dunia","5","Bahasa Batak Simalungun","Sumatera Utara"
"edarkan","5","Bahasa Batak Simalungun","Sumatera Utara"
"ekor","5","Bahasa Batak Simalungun","Sumatera Utara"
"Emas","5","Bahasa Batak Simalungun","Sumatera Utara"
"embun","5","Bahasa Batak Simalungun","Sumatera Utara"
"empat","5","Bahasa Batak Simalungun","Sumatera Utara"
"empedu","5","Bahasa Batak Simalungun","Sumatera Utara"
"empuk","5","Bahasa Batak Simalungun","Sumatera Utara"
"enak","5","Bahasa Batak Simalungun","Sumatera Utara"
"erat","5","Bahasa Batak Simalungun","Sumatera Utara"
"fasih","5","Bahasa Batak Simalungun","Sumatera Utara"
"februari","5","Bahasa Batak Simalungun","Sumatera Utara"
"foto","5","Bahasa Batak Simalungun","Sumatera Utara"
"fotonya","5","Bahasa Batak Simalungun","Sumatera Utara"
"gajah","5","Bahasa Batak Simalungun","Sumatera Utara"
"ganda","5","Bahasa Batak Simalungun","Sumatera Utara"
"ganteng","5","Bahasa Batak Simalungun","Sumatera Utara"
"garis","5","Bahasa Batak Simalungun","Sumatera Utara"
"gelang","5","Bahasa Batak Simalungun","Sumatera Utara"
"gerhana","5","Bahasa Batak Simalungun","Sumatera Utara"
"geser","5","Bahasa Batak Simalungun","Sumatera Utara"
"gesit","5","Bahasa Batak Simalungun","Sumatera Utara"
"gigi","5","Bahasa Batak Simalungun","Sumatera Utara"
"gila","5","Bahasa Batak Simalungun","Sumatera Utara"
"Gitar","5","Bahasa Batak Simalungun","Sumatera Utara"
"golok","5","Bahasa Batak Simalungun","Sumatera Utara"
"gorila","5","Bahasa Batak Simalungun","Sumatera Utara"
"gratisan","5","Bahasa Batak Simalungun","Sumatera Utara"
"gudang","5","Bahasa Batak Simalungun","Sumatera Utara"
"gula","5","Bahasa Batak Simalungun","Sumatera Utara"
"gulat","5","Bahasa Batak Simalungun","Sumatera Utara"
"gunanya","5","Bahasa Batak Simalungun","Sumatera Utara"
"guncang","5","Bahasa Batak Simalungun","Sumatera Utara"
"gunung","5","Bahasa Batak Simalungun","Sumatera Utara"
"gurih","5","Bahasa Batak Simalungun","Sumatera Utara"
"guru","5","Bahasa Batak Simalungun","Sumatera Utara"
"habis","5","Bahasa Batak Simalungun","Sumatera Utara"
"habis-habisan","5","Bahasa Batak Simalungun","Sumatera Utara"
"habiskan","5","Bahasa Batak Simalungun","Sumatera Utara"
"hadapi","5","Bahasa Batak Simalungun","Sumatera Utara"
"hadir","5","Bahasa Batak Simalungun","Sumatera Utara"
"hajat","5","Bahasa Batak Simalungun","Sumatera Utara"
"haji","5","Bahasa Batak Simalungun","Sumatera Utara"
"hak","5","Bahasa Batak Simalungun","Sumatera Utara"
"hakim","5","Bahasa Batak Simalungun","Sumatera Utara"
"hal","5","Bahasa Batak Simalungun","Sumatera Utara"
"halangi","5","Bahasa Batak Simalungun","Sumatera Utara"
"hambatan","5","Bahasa Batak Simalungun","Sumatera Utara"
"hangat","5","Bahasa Batak Simalungun","Sumatera Utara"
"hanyut","5","Bahasa Batak Simalungun","Sumatera Utara"
"harga","5","Bahasa Batak Simalungun","Sumatera Utara"
"harimau","5","Bahasa Batak Simalungun","Sumatera Utara"
"harimau/macan","5","Bahasa Batak Simalungun","Sumatera Utara"
"harinya","5","Bahasa Batak Simalungun","Sumatera Utara"
"harum","5","Bahasa Batak Simalungun","Sumatera Utara"
"harus","5","Bahasa Batak Simalungun","Sumatera Utara"
"hasilnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"hati","5","Bahasa Batak Simalungun","Sumatera Utara"
"hati-hati","5","Bahasa Batak Simalungun","Sumatera Utara"
"hendak","5","Bahasa Batak Simalungun","Sumatera Utara"
"hendaknya","5","Bahasa Batak Simalungun","Sumatera Utara"
"herbivora","5","Bahasa Batak Simalungun","Sumatera Utara"
"heroik","5","Bahasa Batak Simalungun","Sumatera Utara"
"Hewan Peliharaan","5","Bahasa Batak Simalungun","Sumatera Utara"
"hiburan","5","Bahasa Batak Simalungun","Sumatera Utara"
"hidup","5","Bahasa Batak Simalungun","Sumatera Utara"
"hidupnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"Hijau","5","Bahasa Batak Simalungun","Sumatera Utara"
"hikmah","5","Bahasa Batak Simalungun","Sumatera Utara"
"hitam","5","Bahasa Batak Simalungun","Sumatera Utara"
"hitung","5","Bahasa Batak Simalungun","Sumatera Utara"
"hiu","5","Bahasa Batak Simalungun","Sumatera Utara"
"honor","5","Bahasa Batak Simalungun","Sumatera Utara"
"hormat","5","Bahasa Batak Simalungun","Sumatera Utara"
"hotel","5","Bahasa Batak Simalungun","Sumatera Utara"
"ikan","5","Bahasa Batak Simalungun","Sumatera Utara"
"ingin","5","Bahasa Batak Simalungun","Sumatera Utara"
"intinya","5","Bahasa Batak Simalungun","Sumatera Utara"
"istana","5","Bahasa Batak Simalungun","Sumatera Utara"
"isteri","5","Bahasa Batak Simalungun","Sumatera Utara"
"istirahat","5","Bahasa Batak Simalungun","Sumatera Utara"
"istri","5","Bahasa Batak Simalungun","Sumatera Utara"
"izin","5","Bahasa Batak Simalungun","Sumatera Utara"
"jadi","5","Bahasa Batak Simalungun","Sumatera Utara"
"jadwal","5","Bahasa Batak Simalungun","Sumatera Utara"
"jagat","5","Bahasa Batak Simalungun","Sumatera Utara"
"jago","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jahe","5","Bahasa Batak Simalungun","Sumatera Utara"
"jahil","5","Bahasa Batak Simalungun","Sumatera Utara"
"jahit","5","Bahasa Batak Simalungun","Sumatera Utara"
"jajahan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jajaran","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jakarta","5","Bahasa Batak Simalungun","Sumatera Utara"
"jalan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jalani","5","Bahasa Batak Simalungun","Sumatera Utara"
"jalankan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jamur","5","Bahasa Batak Simalungun","Sumatera Utara"
"janda","5","Bahasa Batak Simalungun","Sumatera Utara"
"jangan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jangankan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jantan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jari","5","Bahasa Batak Simalungun","Sumatera Utara"
"jaringan","5","Bahasa Batak Simalungun","Sumatera Utara"
"jatuh","5","Bahasa Batak Simalungun","Sumatera Utara"
"jawabnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"jelantah","5","Bahasa Batak Simalungun","Sumatera Utara"
"jelek","5","Bahasa Batak Simalungun","Sumatera Utara"
"Jenis Kain","5","Bahasa Batak Simalungun","Sumatera Utara"
"jenis kelamin","5","Bahasa Batak Simalungun","Sumatera Utara"
"jera","5","Bahasa Batak Simalungun","Sumatera Utara"
