"abad","1","Bahasa Tidore","Maluku Utara"
"abadi","2","Bahasa Tidore","Maluku Utara"
"abang","3","Bahasa Tidore","Maluku Utara"
"acak","4","Bahasa Tidore","Maluku Utara"
"acara","5","Bahasa Tidore","Maluku Utara"
"acaranya","5","Bahasa Tidore","Maluku Utara"
"ada","5","Bahasa Tidore","Maluku Utara"
"adu","5","Bahasa Tidore","Maluku Utara"
"agak","5","Bahasa Tidore","Maluku Utara"
"agar","5","Bahasa Tidore","Maluku Utara"
"air","5","Bahasa Tidore","Maluku Utara"
"ajaran","5","Bahasa Tidore","Maluku Utara"
"akal","5","Bahasa Tidore","Maluku Utara"
"akan","5","Bahasa Tidore","Maluku Utara"
"akar","5","Bahasa Tidore","Maluku Utara"
"akhir","5","Bahasa Tidore","Maluku Utara"
"akhirat","5","Bahasa Tidore","Maluku Utara"
"akhirnya","5","Bahasa Tidore","Maluku Utara"
"akibat","5","Bahasa Tidore","Maluku Utara"
"aktif","5","Bahasa Tidore","Maluku Utara"
"akun","5","Bahasa Tidore","Maluku Utara"
"akur","5","Bahasa Tidore","Maluku Utara"
"alam","5","Bahasa Tidore","Maluku Utara"
"alamat","5","Bahasa Tidore","Maluku Utara"
"aman","5","Bahasa Tidore","Maluku Utara"
"amanah","5","Bahasa Tidore","Maluku Utara"
"anak","5","Bahasa Tidore","Maluku Utara"
"anak-anak","5","Bahasa Tidore","Maluku Utara"
"anggota","5","Bahasa Tidore","Maluku Utara"
"angsa","5","Bahasa Tidore","Maluku Utara"
"anjing","5","Bahasa Tidore","Maluku Utara"
"anting","5","Bahasa Tidore","Maluku Utara"
"antri","5","Bahasa Tidore","Maluku Utara"
"anugerah","5","Bahasa Tidore","Maluku Utara"
"apa","5","Bahasa Tidore","Maluku Utara"
"api","5","Bahasa Tidore","Maluku Utara"
"asin","5","Bahasa Tidore","Maluku Utara"
"asing","5","Bahasa Tidore","Maluku Utara"
"asli","5","Bahasa Tidore","Maluku Utara"
"aslinya","5","Bahasa Tidore","Maluku Utara"
"asri","5","Bahasa Tidore","Maluku Utara"
"asyik","5","Bahasa Tidore","Maluku Utara"
"atap","5","Bahasa Tidore","Maluku Utara"
"atas","5","Bahasa Tidore","Maluku Utara"
"atlet","5","Bahasa Tidore","Maluku Utara"
"awet","5","Bahasa Tidore","Maluku Utara"
"ayah","5","Bahasa Tidore","Maluku Utara"
"ayahnya","5","Bahasa Tidore","Maluku Utara"
"ayam","5","Bahasa Tidore","Maluku Utara"
"ayo","5","Bahasa Tidore","Maluku Utara"
"babak","5","Bahasa Tidore","Maluku Utara"
"babi","5","Bahasa Tidore","Maluku Utara"
"bacaan","5","Bahasa Tidore","Maluku Utara"
"bada","5","Bahasa Tidore","Maluku Utara"
"badakÂ ","5","Bahasa Tidore","Maluku Utara"
"bagian","5","Bahasa Tidore","Maluku Utara"
"bagus","5","Bahasa Tidore","Maluku Utara"
"bahagia","5","Bahasa Tidore","Maluku Utara"
"bahan","5","Bahasa Tidore","Maluku Utara"
"bahasa","5","Bahasa Tidore","Maluku Utara"
"bahkan","5","Bahasa Tidore","Maluku Utara"
"baik","5","Bahasa Tidore","Maluku Utara"
"baiknya","5","Bahasa Tidore","Maluku Utara"
"bait","5","Bahasa Tidore","Maluku Utara"
"baja","5","Bahasa Tidore","Maluku Utara"
"baju","5","Bahasa Tidore","Maluku Utara"
"bakal","5","Bahasa Tidore","Maluku Utara"
"bakar","5","Bahasa Tidore","Maluku Utara"
"bakat","5","Bahasa Tidore","Maluku Utara"
"bakti","5","Bahasa Tidore","Maluku Utara"
"balai","5","Bahasa Tidore","Maluku Utara"
"balas","5","Bahasa Tidore","Maluku Utara"
"balasan","5","Bahasa Tidore","Maluku Utara"
"balik","5","Bahasa Tidore","Maluku Utara"
"bambu","5","Bahasa Tidore","Maluku Utara"
"banding","5","Bahasa Tidore","Maluku Utara"
"banget","5","Bahasa Tidore","Maluku Utara"
"bangga","5","Bahasa Tidore","Maluku Utara"
"bangganya","5","Bahasa Tidore","Maluku Utara"
"bangkai","5","Bahasa Tidore","Maluku Utara"
"bangkit","5","Bahasa Tidore","Maluku Utara"
"bangsa","5","Bahasa Tidore","Maluku Utara"
"bangunan","5","Bahasa Tidore","Maluku Utara"
"banjir","5","Bahasa Tidore","Maluku Utara"
"bank","5","Bahasa Tidore","Maluku Utara"
"banteng","5","Bahasa Tidore","Maluku Utara"
"banting","5","Bahasa Tidore","Maluku Utara"
"bantingan","5","Bahasa Tidore","Maluku Utara"
"bantu","5","Bahasa Tidore","Maluku Utara"
"bantuan","5","Bahasa Tidore","Maluku Utara"
"banyak","5","Bahasa Tidore","Maluku Utara"
"bapak","5","Bahasa Tidore","Maluku Utara"
"barang","5","Bahasa Tidore","Maluku Utara"
"barangkali","5","Bahasa Tidore","Maluku Utara"
"basi","5","Bahasa Tidore","Maluku Utara"
"batuk","5","Bahasa Tidore","Maluku Utara"
"bau","5","Bahasa Tidore","Maluku Utara"
"bawah","5","Bahasa Tidore","Maluku Utara"
"Bawang Merah","5","Bahasa Tidore","Maluku Utara"
"Bawang Putih","5","Bahasa Tidore","Maluku Utara"
"bayi","5","Bahasa Tidore","Maluku Utara"
"beban","5","Bahasa Tidore","Maluku Utara"
"bebas","5","Bahasa Tidore","Maluku Utara"
"bekerja","5","Bahasa Tidore","Maluku Utara"
"belajar","5","Bahasa Tidore","Maluku Utara"
"belalang","5","Bahasa Tidore","Maluku Utara"
"belanja","5","Bahasa Tidore","Maluku Utara"
"belasan","5","Bahasa Tidore","Maluku Utara"
"beli","5","Bahasa Tidore","Maluku Utara"
"belum","5","Bahasa Tidore","Maluku Utara"
"bencana","5","Bahasa Tidore","Maluku Utara"
"benda","5","Bahasa Tidore","Maluku Utara"
"bendera","5","Bahasa Tidore","Maluku Utara"
"benih","5","Bahasa Tidore","Maluku Utara"
"bentuk","5","Bahasa Tidore","Maluku Utara"
"beradu","5","Bahasa Tidore","Maluku Utara"
"beragam","5","Bahasa Tidore","Maluku Utara"
"berair","5","Bahasa Tidore","Maluku Utara"
"beraksi","5","Bahasa Tidore","Maluku Utara"
"berang-berang","5","Bahasa Tidore","Maluku Utara"
"berani","5","Bahasa Tidore","Maluku Utara"
"berantakan","5","Bahasa Tidore","Maluku Utara"
"berapa","5","Bahasa Tidore","Maluku Utara"
"berapi","5","Bahasa Tidore","Maluku Utara"
"berarti","5","Bahasa Tidore","Maluku Utara"
"beras","5","Bahasa Tidore","Maluku Utara"
"berat","5","Bahasa Tidore","Maluku Utara"
"berayun","5","Bahasa Tidore","Maluku Utara"
"berbagai","5","Bahasa Tidore","Maluku Utara"
"berbagi","5","Bahasa Tidore","Maluku Utara"
"berbahaya","5","Bahasa Tidore","Maluku Utara"
"berbakti","5","Bahasa Tidore","Maluku Utara"
"berbantah","5","Bahasa Tidore","Maluku Utara"
"berbantahan","5","Bahasa Tidore","Maluku Utara"
"berbarengan","5","Bahasa Tidore","Maluku Utara"
"berbekal","5","Bahasa Tidore","Maluku Utara"
"berbisnis","5","Bahasa Tidore","Maluku Utara"
"berburu","5","Bahasa Tidore","Maluku Utara"
"bercakap","5","Bahasa Tidore","Maluku Utara"
"berceceran","5","Bahasa Tidore","Maluku Utara"
"bercengkrama","5","Bahasa Tidore","Maluku Utara"
"bercerai","5","Bahasa Tidore","Maluku Utara"
"bercermin","5","Bahasa Tidore","Maluku Utara"
"bercocok tanam","5","Bahasa Tidore","Maluku Utara"
"berdasar","5","Bahasa Tidore","Maluku Utara"
"berdecak","5","Bahasa Tidore","Maluku Utara"
"berdekatan","5","Bahasa Tidore","Maluku Utara"
"berdering","5","Bahasa Tidore","Maluku Utara"
"berdikari","5","Bahasa Tidore","Maluku Utara"
"berdiri","5","Bahasa Tidore","Maluku Utara"
"berdua","5","Bahasa Tidore","Maluku Utara"
"berduaan","5","Bahasa Tidore","Maluku Utara"
"beres","5","Bahasa Tidore","Maluku Utara"
"berfikir","5","Bahasa Tidore","Maluku Utara"
"berganti","5","Bahasa Tidore","Maluku Utara"
"bergelar","5","Bahasa Tidore","Maluku Utara"
"bergerak","5","Bahasa Tidore","Maluku Utara"
"berharap","5","Bahasa Tidore","Maluku Utara"
"berhenti","5","Bahasa Tidore","Maluku Utara"
"beri","5","Bahasa Tidore","Maluku Utara"
"beringas","5","Bahasa Tidore","Maluku Utara"
"berisi","5","Bahasa Tidore","Maluku Utara"
"berjuang","5","Bahasa Tidore","Maluku Utara"
"berjumpa","5","Bahasa Tidore","Maluku Utara"
"berlari","5","Bahasa Tidore","Maluku Utara"
"bermain","5","Bahasa Tidore","Maluku Utara"
"beruang","5","Bahasa Tidore","Maluku Utara"
"biawak","5","Bahasa Tidore","Maluku Utara"
"Binatang","5","Bahasa Tidore","Maluku Utara"
"Biru","5","Bahasa Tidore","Maluku Utara"
"Buah-buahan","5","Bahasa Tidore","Maluku Utara"
"buaya","5","Bahasa Tidore","Maluku Utara"
"Buku","5","Bahasa Tidore","Maluku Utara"
"bunda","5","Bahasa Tidore","Maluku Utara"
"bunga","5","Bahasa Tidore","Maluku Utara"
"bungkam","5","Bahasa Tidore","Maluku Utara"
"bungkuk","5","Bahasa Tidore","Maluku Utara"
"bungkus","5","Bahasa Tidore","Maluku Utara"
"bungkusnya","5","Bahasa Tidore","Maluku Utara"
"bunglon","5","Bahasa Tidore","Maluku Utara"
"bungsu","5","Bahasa Tidore","Maluku Utara"
"bunyi","5","Bahasa Tidore","Maluku Utara"
"buram","5","Bahasa Tidore","Maluku Utara"
"buruh","5","Bahasa Tidore","Maluku Utara"
"burung","5","Bahasa Tidore","Maluku Utara"
"buta","5","Bahasa Tidore","Maluku Utara"
"cabai","5","Bahasa Tidore","Maluku Utara"
"cabang","5","Bahasa Tidore","Maluku Utara"
"cacat","5","Bahasa Tidore","Maluku Utara"
"cacing","5","Bahasa Tidore","Maluku Utara"
"cadangan","5","Bahasa Tidore","Maluku Utara"
"cahaya","5","Bahasa Tidore","Maluku Utara"
"cakap","5","Bahasa Tidore","Maluku Utara"
"cakupan","5","Bahasa Tidore","Maluku Utara"
"calon","5","Bahasa Tidore","Maluku Utara"
"campur","5","Bahasa Tidore","Maluku Utara"
"campuran","5","Bahasa Tidore","Maluku Utara"
"capung","5","Bahasa Tidore","Maluku Utara"
"cara","5","Bahasa Tidore","Maluku Utara"
"cari","5","Bahasa Tidore","Maluku Utara"
"cecak","5","Bahasa Tidore","Maluku Utara"
"cemberut","5","Bahasa Tidore","Maluku Utara"
"cerdas","5","Bahasa Tidore","Maluku Utara"
"cicit","5","Bahasa Tidore","Maluku Utara"
"cincin","5","Bahasa Tidore","Maluku Utara"
"cinta","5","Bahasa Tidore","Maluku Utara"
"Coklat","5","Bahasa Tidore","Maluku Utara"
"cucu","5","Bahasa Tidore","Maluku Utara"
"dalam","5","Bahasa Tidore","Maluku Utara"
"dapat","5","Bahasa Tidore","Maluku Utara"
"dapur","5","Bahasa Tidore","Maluku Utara"
"debug","5","Bahasa Tidore","Maluku Utara"
"delta","5","Bahasa Tidore","Maluku Utara"
"dermawan","5","Bahasa Tidore","Maluku Utara"
"desain","5","Bahasa Tidore","Maluku Utara"
"detail","5","Bahasa Tidore","Maluku Utara"
"doktor","5","Bahasa Tidore","Maluku Utara"
"doktrin","5","Bahasa Tidore","Maluku Utara"
"dokumen","5","Bahasa Tidore","Maluku Utara"
"domba","5","Bahasa Tidore","Maluku Utara"
"dosa","5","Bahasa Tidore","Maluku Utara"
"duanya","5","Bahasa Tidore","Maluku Utara"
"dubur","5","Bahasa Tidore","Maluku Utara"
"duda","5","Bahasa Tidore","Maluku Utara"
"duduk","5","Bahasa Tidore","Maluku Utara"
"duitnya","5","Bahasa Tidore","Maluku Utara"
"dukung","5","Bahasa Tidore","Maluku Utara"
"dulunya","5","Bahasa Tidore","Maluku Utara"
"dunia","5","Bahasa Tidore","Maluku Utara"
"edarkan","5","Bahasa Tidore","Maluku Utara"
"ekor","5","Bahasa Tidore","Maluku Utara"
"Emas","5","Bahasa Tidore","Maluku Utara"
"embun","5","Bahasa Tidore","Maluku Utara"
"empat","5","Bahasa Tidore","Maluku Utara"
"empedu","5","Bahasa Tidore","Maluku Utara"
"empuk","5","Bahasa Tidore","Maluku Utara"
"enak","5","Bahasa Tidore","Maluku Utara"
"erat","5","Bahasa Tidore","Maluku Utara"
"fasih","5","Bahasa Tidore","Maluku Utara"
"februari","5","Bahasa Tidore","Maluku Utara"
"foto","5","Bahasa Tidore","Maluku Utara"
"fotonya","5","Bahasa Tidore","Maluku Utara"
"gajah","5","Bahasa Tidore","Maluku Utara"
"ganda","5","Bahasa Tidore","Maluku Utara"
"ganteng","5","Bahasa Tidore","Maluku Utara"
"garis","5","Bahasa Tidore","Maluku Utara"
"gelang","5","Bahasa Tidore","Maluku Utara"
"gerhana","5","Bahasa Tidore","Maluku Utara"
"geser","5","Bahasa Tidore","Maluku Utara"
"gesit","5","Bahasa Tidore","Maluku Utara"
"gigi","5","Bahasa Tidore","Maluku Utara"
"gila","5","Bahasa Tidore","Maluku Utara"
"Gitar","5","Bahasa Tidore","Maluku Utara"
"golok","5","Bahasa Tidore","Maluku Utara"
"gorila","5","Bahasa Tidore","Maluku Utara"
"gratisan","5","Bahasa Tidore","Maluku Utara"
"gudang","5","Bahasa Tidore","Maluku Utara"
"gula","5","Bahasa Tidore","Maluku Utara"
"gulat","5","Bahasa Tidore","Maluku Utara"
"gunanya","5","Bahasa Tidore","Maluku Utara"
"guncang","5","Bahasa Tidore","Maluku Utara"
"gunung","5","Bahasa Tidore","Maluku Utara"
"gurih","5","Bahasa Tidore","Maluku Utara"
"guru","5","Bahasa Tidore","Maluku Utara"
"habis","5","Bahasa Tidore","Maluku Utara"
"habis-habisan","5","Bahasa Tidore","Maluku Utara"
"habiskan","5","Bahasa Tidore","Maluku Utara"
"hadapi","5","Bahasa Tidore","Maluku Utara"
"hadir","5","Bahasa Tidore","Maluku Utara"
"hajat","5","Bahasa Tidore","Maluku Utara"
"haji","5","Bahasa Tidore","Maluku Utara"
"hak","5","Bahasa Tidore","Maluku Utara"
"hakim","5","Bahasa Tidore","Maluku Utara"
"hal","5","Bahasa Tidore","Maluku Utara"
"halangi","5","Bahasa Tidore","Maluku Utara"
"hambatan","5","Bahasa Tidore","Maluku Utara"
"hangat","5","Bahasa Tidore","Maluku Utara"
"hanyut","5","Bahasa Tidore","Maluku Utara"
"harga","5","Bahasa Tidore","Maluku Utara"
"harimau","5","Bahasa Tidore","Maluku Utara"
"harimau/macan","5","Bahasa Tidore","Maluku Utara"
"harinya","5","Bahasa Tidore","Maluku Utara"
"harum","5","Bahasa Tidore","Maluku Utara"
"harus","5","Bahasa Tidore","Maluku Utara"
"hasilnya","5","Bahasa Tidore","Maluku Utara"
"hati","5","Bahasa Tidore","Maluku Utara"
"hati-hati","5","Bahasa Tidore","Maluku Utara"
"hendak","5","Bahasa Tidore","Maluku Utara"
"hendaknya","5","Bahasa Tidore","Maluku Utara"
"herbivora","5","Bahasa Tidore","Maluku Utara"
"heroik","5","Bahasa Tidore","Maluku Utara"
"Hewan Peliharaan","5","Bahasa Tidore","Maluku Utara"
"hiburan","5","Bahasa Tidore","Maluku Utara"
"hidup","5","Bahasa Tidore","Maluku Utara"
"hidupnya","5","Bahasa Tidore","Maluku Utara"
"Hijau","5","Bahasa Tidore","Maluku Utara"
"hikmah","5","Bahasa Tidore","Maluku Utara"
"hitam","5","Bahasa Tidore","Maluku Utara"
"hitung","5","Bahasa Tidore","Maluku Utara"
"hiu","5","Bahasa Tidore","Maluku Utara"
"honor","5","Bahasa Tidore","Maluku Utara"
"hormat","5","Bahasa Tidore","Maluku Utara"
"hotel","5","Bahasa Tidore","Maluku Utara"
"ikan","5","Bahasa Tidore","Maluku Utara"
"ingin","5","Bahasa Tidore","Maluku Utara"
"intinya","5","Bahasa Tidore","Maluku Utara"
"istana","5","Bahasa Tidore","Maluku Utara"
"isteri","5","Bahasa Tidore","Maluku Utara"
"istirahat","5","Bahasa Tidore","Maluku Utara"
"istri","5","Bahasa Tidore","Maluku Utara"
"izin","5","Bahasa Tidore","Maluku Utara"
"jadi","5","Bahasa Tidore","Maluku Utara"
"jadwal","5","Bahasa Tidore","Maluku Utara"
"jagat","5","Bahasa Tidore","Maluku Utara"
"jago","5","Bahasa Tidore","Maluku Utara"
"Jahe","5","Bahasa Tidore","Maluku Utara"
"jahil","5","Bahasa Tidore","Maluku Utara"
"jahit","5","Bahasa Tidore","Maluku Utara"
"jajahan","5","Bahasa Tidore","Maluku Utara"
"jajaran","5","Bahasa Tidore","Maluku Utara"
"Jakarta","5","Bahasa Tidore","Maluku Utara"
"jalan","5","Bahasa Tidore","Maluku Utara"
"jalani","5","Bahasa Tidore","Maluku Utara"
"jalankan","5","Bahasa Tidore","Maluku Utara"
"jamur","5","Bahasa Tidore","Maluku Utara"
"janda","5","Bahasa Tidore","Maluku Utara"
"jangan","5","Bahasa Tidore","Maluku Utara"
"jangankan","5","Bahasa Tidore","Maluku Utara"
"jantan","5","Bahasa Tidore","Maluku Utara"
"jari","5","Bahasa Tidore","Maluku Utara"
"jaringan","5","Bahasa Tidore","Maluku Utara"
"jatuh","5","Bahasa Tidore","Maluku Utara"
"jawabnya","5","Bahasa Tidore","Maluku Utara"
"jelantah","5","Bahasa Tidore","Maluku Utara"
"jelek","5","Bahasa Tidore","Maluku Utara"
"Jenis Kain","5","Bahasa Tidore","Maluku Utara"
"jenis kelamin","5","Bahasa Tidore","Maluku Utara"
"jera","5","Bahasa Tidore","Maluku Utara"
"jerapah","5","Bahasa Tidore","Maluku Utara"
"Jeruk","5","Bahasa Tidore","Maluku Utara"
"Jeruk Nipis","5","Bahasa Tidore","Maluku Utara"
"Jeruk Purut","5","Bahasa Tidore","Maluku Utara"
"jewer","5","Bahasa Tidore","Maluku Utara"
"kagum","5","Bahasa Tidore","Maluku Utara"
"kail","5","Bahasa Tidore","Maluku Utara"
"karena","5","Bahasa Tidore","Maluku Utara"
"kebanyakan","5","Bahasa Tidore","Maluku Utara"
"kebijakan","5","Bahasa Tidore","Maluku Utara"
"kecintaan","5","Bahasa Tidore","Maluku Utara"
"kediaman","5","Bahasa Tidore","Maluku Utara"
"kedipan","5","Bahasa Tidore","Maluku Utara"
"kedudukan","5","Bahasa Tidore","Maluku Utara"
"kehilangan","5","Bahasa Tidore","Maluku Utara"
"kehilangan/kalah","5","Bahasa Tidore","Maluku Utara"
"kehormatan","5","Bahasa Tidore","Maluku Utara"
"kehutanan","5","Bahasa Tidore","Maluku Utara"
"kejam","5","Bahasa Tidore","Maluku Utara"
"kejar","5","Bahasa Tidore","Maluku Utara"
"kekacauan","5","Bahasa Tidore","Maluku Utara"
"kekar","5","Bahasa Tidore","Maluku Utara"
"kekayaan","5","Bahasa Tidore","Maluku Utara"
"kekhawatiran","5","Bahasa Tidore","Maluku Utara"
"kelak","5","Bahasa Tidore","Maluku Utara"
"kelas","5","Bahasa Tidore","Maluku Utara"
"keledai","5","Bahasa Tidore","Maluku Utara"
"kelelawar","5","Bahasa Tidore","Maluku Utara"
"kelihatan","5","Bahasa Tidore","Maluku Utara"
"kelihatannya","5","Bahasa Tidore","Maluku Utara"
"keliling","5","Bahasa Tidore","Maluku Utara"
"kelima","5","Bahasa Tidore","Maluku Utara"
"kelinci","5","Bahasa Tidore","Maluku Utara"
"keliru","5","Bahasa Tidore","Maluku Utara"
"kelompok","5","Bahasa Tidore","Maluku Utara"
"keluar","5","Bahasa Tidore","Maluku Utara"
"kelurahan","5","Bahasa Tidore","Maluku Utara"
"keluyuran","5","Bahasa Tidore","Maluku Utara"
"kemampuan","5","Bahasa Tidore","Maluku Utara"
"kemandirian","5","Bahasa Tidore","Maluku Utara"
"kemarau","5","Bahasa Tidore","Maluku Utara"
"kematian","5","Bahasa Tidore","Maluku Utara"
"kembali","5","Bahasa Tidore","Maluku Utara"
"kemekaran","5","Bahasa Tidore","Maluku Utara"
"Kemiri","5","Bahasa Tidore","Maluku Utara"
"kendaraan","5","Bahasa Tidore","Maluku Utara"
"kendati","5","Bahasa Tidore","Maluku Utara"
"kental","5","Bahasa Tidore","Maluku Utara"
"kentut","5","Bahasa Tidore","Maluku Utara"
"kepadanya","5","Bahasa Tidore","Maluku Utara"
"kepal","5","Bahasa Tidore","Maluku Utara"
"kepala","5","Bahasa Tidore","Maluku Utara"
"kepiting","5","Bahasa Tidore","Maluku Utara"
"kera/monyet","5","Bahasa Tidore","Maluku Utara"
"kerudung","5","Bahasa Tidore","Maluku Utara"
"kerusakan","5","Bahasa Tidore","Maluku Utara"
"kerusakannya","5","Bahasa Tidore","Maluku Utara"
"kesadaran","5","Bahasa Tidore","Maluku Utara"
"kesal","5","Bahasa Tidore","Maluku Utara"
"kesalahan","5","Bahasa Tidore","Maluku Utara"
"kesejahteraan","5","Bahasa Tidore","Maluku Utara"
"keselamatan","5","Bahasa Tidore","Maluku Utara"
"Ketumbar","5","Bahasa Tidore","Maluku Utara"
"kewajiban","5","Bahasa Tidore","Maluku Utara"
"kewalahan","5","Bahasa Tidore","Maluku Utara"
"keyakinan","5","Bahasa Tidore","Maluku Utara"
"kiamat","5","Bahasa Tidore","Maluku Utara"
"kidal","5","Bahasa Tidore","Maluku Utara"
"kilometer","5","Bahasa Tidore","Maluku Utara"
"kiosnya","5","Bahasa Tidore","Maluku Utara"
"kira","5","Bahasa Tidore","Maluku Utara"
"kiranya","5","Bahasa Tidore","Maluku Utara"
"kiri","5","Bahasa Tidore","Maluku Utara"
"kirim","5","Bahasa Tidore","Maluku Utara"
"kita","5","Bahasa Tidore","Maluku Utara"
"kodok","5","Bahasa Tidore","Maluku Utara"
"kok","5","Bahasa Tidore","Maluku Utara"
"kolom","5","Bahasa Tidore","Maluku Utara"
"koma","5","Bahasa Tidore","Maluku Utara"
"Kopi","5","Bahasa Tidore","Maluku Utara"
"korosi","5","Bahasa Tidore","Maluku Utara"
"krisis","5","Bahasa Tidore","Maluku Utara"
"kristen","5","Bahasa Tidore","Maluku Utara"
"kritik","5","Bahasa Tidore","Maluku Utara"
"kritis","5","Bahasa Tidore","Maluku Utara"
"kuasa","5","Bahasa Tidore","Maluku Utara"
"kuatir","5","Bahasa Tidore","Maluku Utara"
"kucing","5","Bahasa Tidore","Maluku Utara"
"kuda","5","Bahasa Tidore","Maluku Utara"
"kudeta","5","Bahasa Tidore","Maluku Utara"
"kue","5","Bahasa Tidore","Maluku Utara"
"kukuh","5","Bahasa Tidore","Maluku Utara"
"kulum","5","Bahasa Tidore","Maluku Utara"
"kumpul","5","Bahasa Tidore","Maluku Utara"
"kumur","5","Bahasa Tidore","Maluku Utara"
"kunang-kunang","5","Bahasa Tidore","Maluku Utara"
"kunci","5","Bahasa Tidore","Maluku Utara"
"kuning","5","Bahasa Tidore","Maluku Utara"
"Kunyit","5","Bahasa Tidore","Maluku Utara"
"kura-kura","5","Bahasa Tidore","Maluku Utara"
"kurang","5","Bahasa Tidore","Maluku Utara"
"kurus","5","Bahasa Tidore","Maluku Utara"
"kusut","5","Bahasa Tidore","Maluku Utara"
"laba-laba","5","Bahasa Tidore","Maluku Utara"
"lagu","5","Bahasa Tidore","Maluku Utara"
"lagunya","5","Bahasa Tidore","Maluku Utara"
"lahan","5","Bahasa Tidore","Maluku Utara"
"lahannya","5","Bahasa Tidore","Maluku Utara"
"lahir","5","Bahasa Tidore","Maluku Utara"
"lain","5","Bahasa Tidore","Maluku Utara"
"lainnya","5","Bahasa Tidore","Maluku Utara"
"laksamana","5","Bahasa Tidore","Maluku Utara"
"laku","5","Bahasa Tidore","Maluku Utara"
"lakukan","5","Bahasa Tidore","Maluku Utara"
"lalu","5","Bahasa Tidore","Maluku Utara"
"lalu lintas","5","Bahasa Tidore","Maluku Utara"
"lama","5","Bahasa Tidore","Maluku Utara"
"lancip","5","Bahasa Tidore","Maluku Utara"
"langganan","5","Bahasa Tidore","Maluku Utara"
"langit","5","Bahasa Tidore","Maluku Utara"
"langka","5","Bahasa Tidore","Maluku Utara"
"langkah","5","Bahasa Tidore","Maluku Utara"
"langkahi","5","Bahasa Tidore","Maluku Utara"
"lanjut","5","Bahasa Tidore","Maluku Utara"
"lanjutnya","5","Bahasa Tidore","Maluku Utara"
"lari","5","Bahasa Tidore","Maluku Utara"
"laron","5","Bahasa Tidore","Maluku Utara"
"latar","5","Bahasa Tidore","Maluku Utara"
"layak","5","Bahasa Tidore","Maluku Utara"
"lebah","5","Bahasa Tidore","Maluku Utara"
"lebar","5","Bahasa Tidore","Maluku Utara"
"lega","5","Bahasa Tidore","Maluku Utara"
"leher","5","Bahasa Tidore","Maluku Utara"
"lelah","5","Bahasa Tidore","Maluku Utara"
"lelaki","5","Bahasa Tidore","Maluku Utara"
"leluasa","5","Bahasa Tidore","Maluku Utara"
"leluhur","5","Bahasa Tidore","Maluku Utara"
"lemari","5","Bahasa Tidore","Maluku Utara"
"lembab","5","Bahasa Tidore","Maluku Utara"
"lempar","5","Bahasa Tidore","Maluku Utara"
"lengah","5","Bahasa Tidore","Maluku Utara"
"lengang","5","Bahasa Tidore","Maluku Utara"
"lengkap","5","Bahasa Tidore","Maluku Utara"
"lengkapnya","5","Bahasa Tidore","Maluku Utara"
"lengkong","5","Bahasa Tidore","Maluku Utara"
"lengkuas","5","Bahasa Tidore","Maluku Utara"
"lengkung","5","Bahasa Tidore","Maluku Utara"
"lepas","5","Bahasa Tidore","Maluku Utara"
"letkol","5","Bahasa Tidore","Maluku Utara"
"letnan","5","Bahasa Tidore","Maluku Utara"
"licik","5","Bahasa Tidore","Maluku Utara"
"lidah","5","Bahasa Tidore","Maluku Utara"
"lihat","5","Bahasa Tidore","Maluku Utara"
"lingkaran","5","Bahasa Tidore","Maluku Utara"
"lipat","5","Bahasa Tidore","Maluku Utara"
"lokasi","5","Bahasa Tidore","Maluku Utara"
"lomba","5","Bahasa Tidore","Maluku Utara"
"loncat","5","Bahasa Tidore","Maluku Utara"
"longgar","5","Bahasa Tidore","Maluku Utara"
"luar","5","Bahasa Tidore","Maluku Utara"
"luar biasa","5","Bahasa Tidore","Maluku Utara"
"lubang","5","Bahasa Tidore","Maluku Utara"
"lucu","5","Bahasa Tidore","Maluku Utara"
"luka","5","Bahasa Tidore","Maluku Utara"
"luka berat","5","Bahasa Tidore","Maluku Utara"
"lulus","5","Bahasa Tidore","Maluku Utara"
"lulusan","5","Bahasa Tidore","Maluku Utara"
"lumayan","5","Bahasa Tidore","Maluku Utara"
